date,bikes_hired,year,wday,month,week,cloud_cover,humidity,pressure,radiation,precipitation,snow_depth,sunshine,mean_temp,min_temp,max_temp
2019-11-09T00:00:00Z,12350,2019,Sat,Nov,45,6,95,10060,27,124,0,4,4.1,0.4,11.1
2019-11-10T00:00:00Z,18491,2019,Sun,Nov,45,5,83,10106,70,24,0,63,6.3,1.6,10
2019-11-11T00:00:00Z,28080,2019,Mon,Nov,46,5,79,10024,53,0,0,35,7.3,4.7,9
2019-11-12T00:00:00Z,27391,2019,Tue,Nov,46,5,82,9990,46,18,0,27,6.1,3.2,10.1
2019-11-13T00:00:00Z,29661,2019,Wed,Nov,46,4,84,9983,50,172,0,33,6.4,2.7,9.8
2019-11-14T00:00:00Z,28649,2019,Thu,Nov,46,7,87,9949,44,2,0,26,6.8,3.8,8.9
2019-11-15T00:00:00Z,21318,2019,Fri,Nov,46,8,88,10030,18,16,0,0,6.5,4,8.2
2019-11-16T00:00:00Z,18553,2019,Sat,Nov,46,8,84,10061,28,0,0,7,6.5,4.7,8.7
2019-11-17T00:00:00Z,18082,2019,Sun,Nov,46,7,89,10112,39,0,0,21,5.1,1.5,9.5
2019-11-18T00:00:00Z,28521,2019,Mon,Nov,47,3,82,10159,49,0,0,38,6,2.6,7.1
2019-11-19T00:00:00Z,28760,2019,Tue,Nov,47,6,91,10168,17,0,0,0,2.5,-2.1,8
2019-11-20T00:00:00Z,29437,2019,Wed,Nov,47,3,80,10121,27,0,0,8,4.2,0.4,7.6
2019-11-21T00:00:00Z,27064,2019,Thu,Nov,47,8,90,10033,16,42,0,0,4.8,2,9.9
2019-11-22T00:00:00Z,24865,2019,Fri,Nov,47,7,92,9953,26,10,0,7,6.8,3.6,10.8
2019-11-23T00:00:00Z,14904,2019,Sat,Nov,47,7,92,9937,16,34,0,0,9.2,7.6,11.8
2019-11-24T00:00:00Z,15599,2019,Sun,Nov,47,7,95,10030,18,0,0,1,8.8,5.9,11.8
2019-11-25T00:00:00Z,25722,2019,Mon,Nov,48,8,96,10021,15,20,0,0,10.1,8.4,13.6
2019-11-26T00:00:00Z,26982,2019,Tue,Nov,48,7,93,9948,15,52,0,0,11.6,9.5,11.9
2019-11-27T00:00:00Z,26575,2019,Wed,Nov,48,8,94,9840,28,30,0,12,10.6,9.2,10.1
2019-11-28T00:00:00Z,26030,2019,Thu,Nov,48,8,89,9956,20,20,0,3,9,7.9,7.9
2019-11-29T00:00:00Z,28463,2019,Fri,Nov,48,2,87,10155,53,2,0,57,5.3,2.8,7.1
2019-11-30T00:00:00Z,18176,2019,Sat,Nov,48,3,92,10215,43,0,0,38,3.1,-0.8,7.5
2019-12-01T00:00:00Z,14242,2019,Sun,Dec,48,3,87,10236,26,0,0,13,4.8,2,7.6
2019-12-02T00:00:00Z,27306,2019,Mon,Dec,49,1,84,10311,48,2,0,55,3.4,-0.8,10
2019-12-03T00:00:00Z,29645,2019,Tue,Dec,49,5,83,10277,35,0,0,29,5.2,0.4,9
2019-12-04T00:00:00Z,29458,2019,Wed,Dec,49,1,90,10211,47,2,0,54,4.6,0.2,12.1
2019-12-05T00:00:00Z,28547,2019,Thu,Dec,49,7,91,10188,19,38,0,5,5.4,-1.3,13.8
2019-12-06T00:00:00Z,21917,2019,Fri,Dec,49,7,88,10064,15,2,0,1,8.3,2.8,11.9
2019-12-07T00:00:00Z,19235,2019,Sat,Dec,49,7,80,10122,17,20,0,3,9.3,6.8,11.2
2019-12-08T00:00:00Z,15139,2019,Sun,Dec,49,5,77,9995,27,0,0,17,10,8.8,9.7
2019-12-09T00:00:00Z,27089,2019,Mon,Dec,50,3,70,10093,39,0,0,41,8.1,6.5,11.9
2019-12-10T00:00:00Z,24198,2019,Tue,Dec,50,6,90,10143,12,36,0,0,5.8,-0.2,8.4
2019-12-11T00:00:00Z,27414,2019,Wed,Dec,50,2,86,10050,31,2,0,26,6,3.5,9.4
2019-12-12T00:00:00Z,19740,2019,Thu,Dec,50,6,93,9892,12,110,0,0,5,0.6,8.6
2019-12-13T00:00:00Z,23189,2019,Fri,Dec,50,7,77,9792,28,20,0,20,6.7,4.7,9.1
2019-12-14T00:00:00Z,14862,2019,Sat,Dec,50,4,77,9895,31,108,0,26,6.5,3.9,10.3
2019-12-15T00:00:00Z,14077,2019,Sun,Dec,50,4,78,9951,38,84,0,40,7.5,4.8,9
2019-12-16T00:00:00Z,24344,2019,Mon,Dec,51,7,89,9998,12,44,0,0,6.7,4.3,7.8
2019-12-17T00:00:00Z,19747,2019,Tue,Dec,51,8,95,10005,12,14,0,0,7,6.2,12
2019-12-18T00:00:00Z,24745,2019,Wed,Dec,51,5,92,10076,23,90,0,12,6.4,0.8,13.6
2019-12-19T00:00:00Z,21679,2019,Thu,Dec,51,8,86,9962,17,130,0,4,9.7,5.7,10.8
2019-12-20T00:00:00Z,14451,2019,Fri,Dec,51,6,94,9811,18,80,0,5,9.6,8.3,10.7
2019-12-21T00:00:00Z,9370,2019,Sat,Dec,51,7,91,9790,27,72,0,19,7.5,4.2,9.6
2019-12-22T00:00:00Z,10407,2019,Sun,Dec,51,6,90,9848,29,0,0,22,8.3,7.1,10.9
2019-12-23T00:00:00Z,15878,2019,Mon,Dec,52,4,82,10071,38,12,0,41,8.1,5.2,12.3
2019-12-24T00:00:00Z,10478,2019,Tue,Dec,52,5,86,10085,28,2,0,20,9.8,7.2,9
2019-12-25T00:00:00Z,34674,2019,Wed,Dec,52,2,82,10232,42,2,0,50,5.7,2.4,10.2
2019-12-26T00:00:00Z,5649,2019,Thu,Dec,52,7,91,10165,14,26,0,1,5.8,1.5,8.3
2019-12-27T00:00:00Z,11718,2019,Fri,Dec,52,8,88,10288,12,0,0,0,7.5,6.6,9.6
2019-12-28T00:00:00Z,11414,2019,Sat,Dec,52,8,89,10363,12,0,0,0,8.1,6.6,9.9
2019-12-29T00:00:00Z,12256,2019,Sun,Dec,52,6,86,10336,29,0,0,22,8.7,7.4,11.5
2019-12-30T00:00:00Z,16166,2019,Mon,Dec,1,0,93,10297,37,0,0,36,6.5,1.5,9.3
2019-12-31T00:00:00Z,13043,2019,Tue,Dec,1,7,95,10316,13,0,0,0,7.1,4.9,8.1
2020-01-01T00:00:00Z,11152,2020,Wed,Jan,1,7,90,10293,13,0,0,0,4.9,1.7,11
2020-01-02T00:00:00Z,18682,2020,Thu,Jan,1,8,89,10204,13,20,0,0,7.8,4.7,10
2020-01-03T00:00:00Z,18437,2020,Fri,Jan,1,4,81,10214,22,0,0,27,9,8,9
2020-01-04T00:00:00Z,15702,2020,Sat,Jan,1,6,81,10342,36,0,0,14,5.6,2.2,9
2020-01-05T00:00:00Z,12978,2020,Sun,Jan,1,8,82,10332,32,0,0,0,7.5,6,8.9
2020-01-06T00:00:00Z,23773,2020,Mon,Jan,2,6,81,10222,24,8,0,4,7.8,6.6,13.1
2020-01-07T00:00:00Z,27554,2020,Tue,Jan,2,6,92,10218,30,2,0,13,8.6,4.1,12.8
2020-01-08T00:00:00Z,28269,2020,Wed,Jan,2,8,87,10206,37,10,0,0,10.3,7.9,13.4
2020-01-09T00:00:00Z,26628,2020,Thu,Jan,2,6,86,10069,28,44,0,29,11.4,9.5,9.9
2020-01-10T00:00:00Z,26848,2020,Fri,Jan,2,5,77,10231,43,0,0,35,7.7,5.5,11.4
2020-01-11T00:00:00Z,18219,2020,Sat,Jan,2,7,81,10242,43,6,0,4,8.2,4.9,11.7
2020-01-12T00:00:00Z,16502,2020,Sun,Jan,2,5,82,10182,27,4,0,28,10.3,9,11.2
2020-01-13T00:00:00Z,23839,2020,Mon,Jan,3,7,88,10080,36,58,0,6,7.8,4.5,13.3
2020-01-14T00:00:00Z,23020,2020,Tue,Jan,3,7,89,9960,27,126,0,0,10.2,7.2,10.2
2020-01-15T00:00:00Z,22499,2020,Wed,Jan,3,5,84,10067,18,4,0,20,8.6,7,12.7
2020-01-16T00:00:00Z,26303,2020,Thu,Jan,3,6,85,10144,38,56,0,4,8.9,5.2,9.6
2020-01-17T00:00:00Z,25811,2020,Fri,Jan,3,5,84,10125,34,0,0,18,8.4,7.3,7.9
2020-01-18T00:00:00Z,19817,2020,Sat,Jan,3,1,84,10279,43,0,0,58,4.4,0.9,7.7
2020-01-19T00:00:00Z,17922,2020,Sun,Jan,3,1,84,10443,60,2,0,61,3.4,-0.9,8.8
2020-01-20T00:00:00Z,28250,2020,Mon,Jan,4,4,84,10477,66,0,0,29,4.2,-0.3,8
2020-01-21T00:00:00Z,28832,2020,Tue,Jan,4,1,88,10419,53,0,0,56,3,-2.1,8.1
2020-01-22T00:00:00Z,27725,2020,Wed,Jan,4,8,96,10376,58,2,0,0,4,-0.2,8.1
2020-01-23T00:00:00Z,28420,2020,Thu,Jan,4,8,86,10315,17,0,0,0,6.5,4.9,7
2020-01-24T00:00:00Z,26419,2020,Fri,Jan,4,8,92,10233,10,0,0,0,6.4,5.8,8.1
2020-01-25T00:00:00Z,18206,2020,Sat,Jan,4,8,90,10185,12,2,0,0,6.8,5.6,10.5
2020-01-26T00:00:00Z,12854,2020,Sun,Jan,4,7,92,10096,21,30,0,0,8.1,5.6,9.6
2020-01-27T00:00:00Z,23486,2020,Mon,Jan,5,6,90,9998,36,86,0,1,8.4,7.3,8.2
2020-01-28T00:00:00Z,28218,2020,Tue,Jan,5,3,82,9960,36,0,0,38,5.2,2.2,9.7
2020-01-29T00:00:00Z,28959,2020,Wed,Jan,5,2,78,10090,69,0,0,58,6,2.3,13
2020-01-30T00:00:00Z,27971,2020,Thu,Jan,5,8,90,10044,70,2,0,0,8.8,4.5,12.8
2020-01-31T00:00:00Z,26378,2020,Fri,Jan,5,7,89,10061,23,14,0,0,10.7,8.6,12.4
2020-02-01T00:00:00Z,20293,2020,Sat,Feb,5,4,76,10049,39,84,0,33,10.9,9.4,13.3
2020-02-02T00:00:00Z,16220,2020,Sun,Feb,5,7,83,10075,64,2,0,0,9.8,6.3,12
2020-02-03T00:00:00Z,28267,2020,Mon,Feb,6,4,75,10126,48,2,0,10,10.1,8.1,9.4
2020-02-04T00:00:00Z,29473,2020,Tue,Feb,6,4,72,10225,49,0,0,9,6.7,3.9,9.8
2020-02-05T00:00:00Z,29710,2020,Wed,Feb,6,3,88,10366,42,0,0,31,5.7,1.6,9.5
2020-02-06T00:00:00Z,29481,2020,Thu,Feb,6,4,91,10316,68,0,0,46,4.6,-0.3,10.8
2020-02-07T00:00:00Z,28238,2020,Fri,Feb,6,3,86,10194,80,14,0,43,5.6,0.4,11.1
2020-02-08T00:00:00Z,21810,2020,Sat,Feb,6,6,78,10146,77,0,0,34,7.1,3.1,13.2
2020-02-09T00:00:00Z,6479,2020,Sun,Feb,6,8,84,9944,68,128,0,0,10.3,7.5,9.7
2020-02-10T00:00:00Z,21873,2020,Mon,Feb,7,5,75,9974,24,36,0,21,7.5,5.3,8.4
2020-02-11T00:00:00Z,27194,2020,Tue,Feb,7,2,63,10079,68,0,0,55,5.9,3.4,9.1
2020-02-12T00:00:00Z,27948,2020,Wed,Feb,7,3,74,10142,99,104,0,61,5.7,2.2,10.4
2020-02-13T00:00:00Z,25454,2020,Thu,Feb,7,6,84,9988,91,14,0,9,7.2,4,12.5
2020-02-14T00:00:00Z,26508,2020,Fri,Feb,7,5,84,10165,56,36,0,30,7.2,1.8,13.1
2020-02-15T00:00:00Z,9833,2020,Sat,Feb,7,8,91,10063,77,138,0,0,9.1,5.1,11.8
2020-02-16T00:00:00Z,6514,2020,Sun,Feb,7,6,87,9960,20,70,0,1,10.8,9.9,11.4
2020-02-17T00:00:00Z,25733,2020,Mon,Feb,8,3,70,10096,29,0,0,33,8.3,5.3,11.4
2020-02-18T00:00:00Z,25268,2020,Tue,Feb,8,7,77,10181,88,22,0,26,7.8,4.3,9.8
2020-02-19T00:00:00Z,24298,2020,Wed,Feb,8,8,83,10188,74,14,0,0,6.1,2.4,10.3
2020-02-20T00:00:00Z,22662,2020,Thu,Feb,8,6,83,10119,36,46,0,10,7.5,4.8,11.6
2020-02-21T00:00:00Z,24885,2020,Fri,Feb,8,5,73,10224,42,0,0,0,7.7,3.7,14.3
2020-02-22T00:00:00Z,18664,2020,Sat,Feb,8,7,72,10183,67,4,0,16,10.5,6.7,15.1
2020-02-23T00:00:00Z,14080,2020,Sun,Feb,8,8,76,10170,70,32,0,13,11.9,8.8,12.2
2020-02-24T00:00:00Z,23515,2020,Mon,Feb,9,7,86,10105,61,24,0,0,8.9,5.7,9.7
2020-02-25T00:00:00Z,27095,2020,Tue,Feb,9,6,79,10004,30,10,0,16,7.2,4.6,9.2
2020-02-26T00:00:00Z,28059,2020,Wed,Feb,9,4,71,10039,84,78,0,43,5,0.8,8.2
2020-02-27T00:00:00Z,20356,2020,Thu,Feb,9,5,75,10038,100,16,0,45,5.1,2,11.9
2020-02-28T00:00:00Z,18676,2020,Fri,Feb,9,7,88,10056,91,116,0,0,6,0,9.8
2020-02-29T00:00:00Z,12542,2020,Sat,Feb,9,5,80,9864,34,8,0,35,7.2,4.7,10.5
2020-03-01T00:00:00Z,16831,2020,Sun,Mar,9,3,68,9888,99,54,0,69,7.3,4.2,10.1
2020-03-02T00:00:00Z,26484,2020,Mon,Mar,10,5,78,9904,137,0,0,34,7,3.8,10.6
2020-03-03T00:00:00Z,29209,2020,Tue,Mar,10,3,78,10025,106,8,0,27,6,1.4,8.3
2020-03-04T00:00:00Z,23390,2020,Wed,Mar,10,8,90,10074,92,56,0,0,4.1,-0.1,6.1
2020-03-05T00:00:00Z,17028,2020,Thu,Mar,10,8,93,9951,54,102,0,0,5,3.9,10.1
2020-03-06T00:00:00Z,27950,2020,Fri,Mar,10,4,71,10053,41,0,0,87,6.2,2.3,13.3
2020-03-07T00:00:00Z,20229,2020,Sat,Mar,10,7,82,10150,165,4,0,2,7.5,1.6,14.3
2020-03-08T00:00:00Z,14917,2020,Sun,Mar,10,6,79,10060,96,22,0,46,10.3,6.3,13.2
2020-03-09T00:00:00Z,22851,2020,Mon,Mar,11,5,81,10111,120,76,0,16,8.8,4.5,16
2020-03-10T00:00:00Z,28186,2020,Tue,Mar,11,8,NA,10048,79,0,0,2,11.2,6.3,15.4
2020-03-11T00:00:00Z,29716,2020,Wed,Mar,11,4,NA,10093,18,18,0,46,11.7,7.9,10.9
2020-03-12T00:00:00Z,26841,2020,Thu,Mar,11,4,66,10101,147,14,0,67,7.7,4.4,13
2020-03-13T00:00:00Z,25233,2020,Fri,Mar,11,6,67,10174,144,36,0,30,8.8,4.6,13.6
2020-03-14T00:00:00Z,18742,2020,Sat,Mar,11,8,82,10136,115,0,0,13,10.1,6.5,12.2
2020-03-15T00:00:00Z,13268,2020,Sun,Mar,11,8,84,10085,104,22,0,0,10.7,9.1,12.9
2020-03-16T00:00:00Z,24370,2020,Mon,Mar,12,2,73,10211,73,0,0,102,7.8,2.8,13.6
2020-03-17T00:00:00Z,19268,2020,Tue,Mar,12,5,82,10272,198,0,0,6,9,4.4,15.6
2020-03-18T00:00:00Z,17407,2020,Wed,Mar,12,8,82,10247,88,10,0,3,12.5,9.4,7.9
2020-03-19T00:00:00Z,13371,2020,Thu,Mar,12,8,94,10262,65,6,0,0,7,6,10.1
2020-03-20T00:00:00Z,13696,2020,Fri,Mar,12,7,69,10285,35,0,0,11,8,5.9,10.9
2020-03-21T00:00:00Z,17550,2020,Sat,Mar,12,2,62,10264,130,0,0,89,7.3,3.8,11.3
2020-03-22T00:00:00Z,16229,2020,Sun,Mar,12,1,63,10265,229,0,0,97,7.3,3.3,13.9
2020-03-23T00:00:00Z,11639,2020,Mon,Mar,13,0,54,10266,238,0,0,114,7.8,1.8,15.5
2020-03-24T00:00:00Z,10165,2020,Tue,Mar,13,0,54,10257,244,0,0,114,8,0.4,14.2
2020-03-25T00:00:00Z,10643,2020,Wed,Mar,13,0,50,10245,239,0,0,116,7.2,0.1,13.9
2020-03-26T00:00:00Z,10978,2020,Thu,Mar,13,0,53,10233,247,0,0,111,7.5,1,13.9
2020-03-27T00:00:00Z,11035,2020,Fri,Mar,13,0,61,10239,241,0,0,109,7.7,1.4,11.8
2020-03-28T00:00:00Z,12946,2020,Sat,Mar,13,3,65,10290,231,0,0,47,8.1,4.4,8.1
2020-03-29T00:00:00Z,7349,2020,Sun,Mar,13,5,54,10377,160,0,0,58,5.8,3.4,10.7
2020-03-30T00:00:00Z,7006,2020,Mon,Mar,14,7,70,10346,158,0,0,10,6.3,2,11.3
2020-03-31T00:00:00Z,9121,2020,Tue,Mar,14,2,68,10314,105,0,0,54,6.9,2.5,9.3
2020-04-01T00:00:00Z,9194,2020,Wed,Apr,14,5,66,10240,162,0,0,35,4.2,-0.9,14
2020-04-02T00:00:00Z,9898,2020,Thu,Apr,14,7,66,10161,129,0,0,17,9.7,5.4,14.2
2020-04-03T00:00:00Z,11139,2020,Fri,Apr,14,5,65,10178,138,0,0,45,10.5,6.8,16.5
2020-04-04T00:00:00Z,22109,2020,Sat,Apr,14,2,66,10200,183,0,0,88,9.6,2.7,21.7
2020-04-05T00:00:00Z,28905,2020,Sun,Apr,14,0,51,10136,241,6,0,115,13.8,5.9,18.3
2020-04-06T00:00:00Z,10565,2020,Mon,Apr,15,5,63,10174,274,0,0,45,14.3,10.4,20
2020-04-07T00:00:00Z,14773,2020,Tue,Apr,15,2,60,10285,189,0,0,93,12.2,4.5,21.9
2020-04-08T00:00:00Z,13660,2020,Wed,Apr,15,6,62,10246,232,0,0,32,15.8,9.8,23.2
2020-04-09T00:00:00Z,17452,2020,Thu,Apr,15,1,61,10247,185,0,0,104,15.8,8.5,24.2
2020-04-10T00:00:00Z,27293,2020,Fri,Apr,15,0,61,10246,264,0,0,115,16.4,8.7,25
2020-04-11T00:00:00Z,33454,2020,Sat,Apr,15,3,57,10220,268,0,0,89,17,9,24.8
2020-04-12T00:00:00Z,29537,2020,Sun,Apr,15,2,56,10146,248,0,0,94,17.1,9.5,11.8
2020-04-13T00:00:00Z,18014,2020,Mon,Apr,16,4,58,10254,241,0,0,79,9.7,7.6,13.4
2020-04-14T00:00:00Z,14625,2020,Tue,Apr,16,2,53,10285,253,0,0,125,8.3,3.2,19.1
2020-04-15T00:00:00Z,18067,2020,Wed,Apr,16,0,56,10224,305,0,0,127,10.8,2.5,19.6
2020-04-16T00:00:00Z,16660,2020,Thu,Apr,16,3,62,10162,289,0,0,64,12.1,4.6,14.7
2020-04-17T00:00:00Z,11211,2020,Fri,Apr,16,6,70,10167,187,170,0,21,11.8,9,16.1
2020-04-18T00:00:00Z,20331,2020,Sat,Apr,16,6,81,10179,121,0,0,31,11.2,6.4,18.5
2020-04-19T00:00:00Z,39996,2020,Sun,Apr,16,2,63,10200,190,0,0,106,12.3,6.2,18.5
2020-04-20T00:00:00Z,17453,2020,Mon,Apr,17,0,55,10174,307,0,0,127,12.1,5.6,18.8
2020-04-21T00:00:00Z,18745,2020,Tue,Apr,17,0,50,10167,320,0,0,129,13.5,8.2,21.4
2020-04-22T00:00:00Z,21173,2020,Wed,Apr,17,0,53,10193,324,0,0,125,14.2,7.1,24.1
2020-04-23T00:00:00Z,23869,2020,Thu,Apr,17,0,56,10193,316,0,0,116,15.3,6.6,21.9
2020-04-24T00:00:00Z,23367,2020,Fri,Apr,17,0,54,10159,311,0,0,123,14.8,7.8,16.8
2020-04-25T00:00:00Z,38063,2020,Sat,Apr,17,2,68,10152,312,0,0,101,11.8,6.8,20.6
2020-04-26T00:00:00Z,39116,2020,Sun,Apr,17,1,61,10120,316,0,0,130,12.4,4.2,18.6
2020-04-27T00:00:00Z,17205,2020,Mon,Apr,18,5,66,10075,309,84,0,30,12.8,7,11.2
2020-04-28T00:00:00Z,4872,2020,Tue,Apr,18,8,91,10046,180,62,0,0,9.2,7.2,14.2
2020-04-29T00:00:00Z,11432,2020,Wed,Apr,18,7,83,10014,51,18,0,15,10.7,7.2,14.2
2020-04-30T00:00:00Z,9116,2020,Thu,Apr,18,5,83,9951,161,42,0,33,10.2,6.2,15.5
2020-05-01T00:00:00Z,14663,2020,Fri,May,18,5,73,9996,172,2,0,60,11.4,7.4,17.6
2020-05-02T00:00:00Z,38474,2020,Sat,May,18,2,62,10107,259,0,0,120,11.7,5.7,15.2
2020-05-03T00:00:00Z,26982,2020,Sun,May,18,8,70,10159,311,2,0,0,11.9,8.6,17.8
2020-05-04T00:00:00Z,18332,2020,Mon,May,19,4,64,10193,142,0,0,73,13.8,9.7,15.4
2020-05-05T00:00:00Z,18503,2020,Tue,May,19,2,59,10213,270,0,0,116,11.7,7.9,18.7
2020-05-06T00:00:00Z,23350,2020,Wed,May,19,0,60,10253,356,0,0,134,11.8,5,23.1
2020-05-07T00:00:00Z,27389,2020,Thu,May,19,1,61,10225,358,0,0,126,14.5,5.9,24.2
2020-05-08T00:00:00Z,43669,2020,Fri,May,19,3,52,10177,335,0,0,120,17.1,10,24.9
2020-05-09T00:00:00Z,48752,2020,Sat,May,19,1,50,10124,327,0,0,124,17.7,10.5,17.9
2020-05-10T00:00:00Z,23540,2020,Sun,May,19,5,65,10109,320,0,0,33,14.8,11.6,12.6
2020-05-11T00:00:00Z,13366,2020,Mon,May,20,4,50,10199,170,0,0,70,8.7,4.7,16.2
2020-05-12T00:00:00Z,20120,2020,Tue,May,20,3,54,10207,278,0,0,84,9.2,2.3,13.3
2020-05-13T00:00:00Z,16886,2020,Wed,May,20,5,55,10177,293,0,0,41,9.7,6.1,14.7
2020-05-14T00:00:00Z,20445,2020,Thu,May,20,2,56,10228,262,0,0,116,8.8,3,19.6
2020-05-15T00:00:00Z,28363,2020,Fri,May,20,1,57,10240,344,0,0,110,11.3,3.1,19
2020-05-16T00:00:00Z,46227,2020,Sat,May,20,6,53,10244,311,0,0,57,13.3,7.6,21.1
2020-05-17T00:00:00Z,51422,2020,Sun,May,20,4,57,10239,278,0,0,85,14.4,7.7,23.9
2020-05-18T00:00:00Z,29598,2020,Mon,May,21,3,54,10236,305,0,0,111,17.1,10.2,26
2020-05-19T00:00:00Z,35525,2020,Tue,May,21,2,59,10231,362,0,0,118,18.8,11.6,27.8
2020-05-20T00:00:00Z,42827,2020,Wed,May,21,0,50,10212,364,0,0,140,20.4,13,27.4
2020-05-21T00:00:00Z,36203,2020,Thu,May,21,2,48,10187,380,0,0,117,20.2,13,23.2
2020-05-22T00:00:00Z,36817,2020,Fri,May,21,5,51,10153,354,0,0,75,19.9,16.7,19.9
2020-05-23T00:00:00Z,40769,2020,Sat,May,21,3,56,10225,304,16,0,102,15.6,11.2,22.5
2020-05-24T00:00:00Z,55805,2020,Sun,May,21,4,58,10304,320,0,0,65,16.4,10.4,26.1
2020-05-25T00:00:00Z,67034,2020,Mon,May,22,0,52,10343,305,0,0,136,18.1,10.1,26.5
2020-05-26T00:00:00Z,38386,2020,Tue,May,22,1,51,10353,386,0,0,120,19.1,11.6,26.3
2020-05-27T00:00:00Z,38327,2020,Wed,May,22,4,51,10351,343,0,0,92,20,13.7,22.6
2020-05-28T00:00:00Z,40682,2020,Thu,May,22,1,50,10337,340,0,0,134,17.1,11.6,24.3
2020-05-29T00:00:00Z,45693,2020,Fri,May,22,0,44,10276,395,0,0,137,17.6,11,25.7
2020-05-30T00:00:00Z,70170,2020,Sat,May,22,1,49,10231,397,0,0,133,17.8,9.9,25.3
2020-05-31T00:00:00Z,63116,2020,Sun,May,22,0,44,10225,398,0,0,137,18.9,12.4,26.8
2020-06-01T00:00:00Z,38376,2020,Mon,Jun,23,0,50,10224,399,0,0,136,19.1,11.3,25.4
2020-06-02T00:00:00Z,45524,2020,Tue,Jun,23,1,46,10186,394,0,0,131,18.9,12.3,19.2
2020-06-03T00:00:00Z,28915,2020,Wed,Jun,23,8,63,10086,348,4,0,0,16.4,13.6,16.6
2020-06-04T00:00:00Z,27752,2020,Thu,Jun,23,8,67,10034,121,0,0,11,13.6,10.5,16.4
2020-06-05T00:00:00Z,28586,2020,Fri,Jun,23,6,58,9971,194,14,0,53,13.8,11.2,14.5
2020-06-06T00:00:00Z,27731,2020,Sat,Jun,23,5,75,9994,234,98,0,30,10.8,7.2,18.7
2020-06-07T00:00:00Z,39225,2020,Sun,Jun,23,5,76,10094,189,20,0,38,13.4,8.1,16.6
2020-06-08T00:00:00Z,28859,2020,Mon,Jun,24,7,64,10188,212,0,0,21,13.5,10.4,20.1
2020-06-09T00:00:00Z,36702,2020,Tue,Jun,24,7,56,10200,229,0,0,45,15.3,10.6,16.4
2020-06-10T00:00:00Z,16957,2020,Wed,Jun,24,8,83,10151,249,52,0,0,14.6,12.7,21.4
2020-06-11T00:00:00Z,24710,2020,Thu,Jun,24,8,80,10114,108,8,0,17,16.1,10.9,21.4
2020-06-12T00:00:00Z,26990,2020,Fri,Jun,24,6,81,10054,156,24,0,19,17.6,13.7,25.1
2020-06-13T00:00:00Z,65045,2020,Sat,Jun,24,4,69,10084,192,16,0,74,18.7,12.3,22.9
2020-06-14T00:00:00Z,57516,2020,Sun,Jun,24,3,70,10140,302,0,0,80,17.9,12.9,25.3
2020-06-15T00:00:00Z,37990,2020,Mon,Jun,25,3,73,10161,305,10,0,77,18.4,11.5,24.9
2020-06-16T00:00:00Z,37758,2020,Tue,Jun,25,5,68,10141,299,2,0,89,19.2,13.5,22.6
2020-06-17T00:00:00Z,26514,2020,Wed,Jun,25,6,75,10124,273,124,0,5,17.7,12.8,19.1
2020-06-18T00:00:00Z,25666,2020,Thu,Jun,25,7,87,10103,164,86,0,28,16.4,13.8,20.8
2020-06-19T00:00:00Z,36582,2020,Fri,Jun,25,7,81,10143,149,4,0,9,17.1,13.4,23
2020-06-20T00:00:00Z,64041,2020,Sat,Jun,25,5,73,10193,191,12,0,59,17.4,11.8,23.9
2020-06-21T00:00:00Z,45485,2020,Sun,Jun,25,6,67,10171,280,0,0,57,19,14.1,23.9
2020-06-22T00:00:00Z,43004,2020,Mon,Jun,26,0,60,10246,292,0,0,141,17.1,10.3,28.6
2020-06-23T00:00:00Z,48287,2020,Tue,Jun,26,0,58,10234,402,0,0,137,20.2,11.8,32.6
2020-06-24T00:00:00Z,52131,2020,Wed,Jun,26,0,50,10199,388,0,0,137,24.6,16.7,33.4
2020-06-25T00:00:00Z,52389,2020,Thu,Jun,26,0,48,10150,389,0,0,137,25.9,18.3,31
2020-06-26T00:00:00Z,50978,2020,Fri,Jun,26,3,59,10088,380,36,0,109,25.2,19.4,21.4
2020-06-27T00:00:00Z,41381,2020,Sat,Jun,26,7,78,10051,321,6,0,21,18.4,15.3,22
2020-06-28T00:00:00Z,42221,2020,Sun,Jun,26,5,64,10094,198,18,0,68,17.1,12.3,21.7
2020-06-29T00:00:00Z,32538,2020,Mon,Jun,27,7,60,10098,283,0,0,19,16.9,12.2,20.1
2020-06-30T00:00:00Z,28707,2020,Tue,Jun,27,8,77,10072,211,6,0,1,16.4,12.8,22.6
2020-07-01T00:00:00Z,31474,2020,Wed,Jul,27,7,76,10058,147,20,0,30,18.1,13.7,22.5
2020-07-02T00:00:00Z,28054,2020,Thu,Jul,27,6,75,10114,211,24,0,53,17.2,11.9,22.5
2020-07-03T00:00:00Z,37423,2020,Fri,Jul,27,6,72,10157,253,30,0,50,17.3,12.1,21.4
2020-07-04T00:00:00Z,42173,2020,Sat,Jul,27,8,84,10109,258,0,0,1,17.9,14.5,23
2020-07-05T00:00:00Z,47227,2020,Sun,Jul,27,5,60,10110,153,0,0,94,19.9,16.8,20.5
2020-07-06T00:00:00Z,33688,2020,Mon,Jul,28,4,59,10194,342,0,0,41,15.9,11.4,22.6
2020-07-07T00:00:00Z,32208,2020,Tue,Jul,28,6,66,10200,222,82,0,38,16.9,11.3,20.4
2020-07-08T00:00:00Z,22306,2020,Wed,Jul,28,8,93,10147,200,22,0,1,16.8,13.2,20.6
